 0      0        0.0000000000       -2.3561944902
 0      1        0.0000000000       -2.6779450446
 0      2        0.0000000000        3.1415926536
 0      3        0.0000000000        2.6779450446
 0      4        0.0000000000       -2.3561944902
 0      5        0.0000000000       -2.6779450446
 0      6        0.0000000000        3.1415926536
 0      7        0.0000000000        2.6779450446
 0      8        0.0000000000       -2.3561944902
 0      9        0.0000000000       -2.6779450446
 0     10        0.0000000000        3.1415926536
 0     11        0.0000000000        2.6779450446
 0     12        0.0000000000       -2.3561944902
 0     13        0.0000000000       -2.6779450446
 0     14        0.0000000000        3.1415926536
 0     15        0.0000000000        2.6779450446
 0     16        0.0000000000       -2.3561944902
 0     17        0.0000000000       -2.6779450446
 0     18        0.0000000000        3.1415926536
 0     19        0.0000000000        2.6779450446
 0     20        0.0000000000       -2.3561944902
 0     21        0.0000000000       -2.6779450446
 0     22        0.0000000000        3.1415926536
 0     23        0.0000000000        2.6779450446
 0     24        0.0000000000       -2.3561944902
 0     25        0.0000000000       -2.6779450446
 0     26        0.0000000000        3.1415926536
 0     27        0.0000000000        2.6779450446
 0     28        0.0000000000       -2.3561944902
 0     29        0.0000000000       -2.6779450446
 0     30        0.0000000000        3.1415926536
 0     31        0.0000000000        2.6779450446
 0     32        0.0000000000       -2.3561944902

 1      0        0.0000000000       -2.0344439358
 1      1        0.9201511845       -2.3561944902
 1      2        1.5707963268        3.1415926536
 1      3        0.9201511845        2.3561944902
 1      4        0.0000000000       -2.0344439358
 1      5        0.9201511845       -2.3561944902
 1      6        1.5707963268        3.1415926536
 1      7        0.9201511845        2.3561944902
 1      8        0.0000000000       -2.0344439358
 1      9        0.9201511845       -2.3561944902
 1     10        1.5707963268        3.1415926536
 1     11        0.9201511845        2.3561944902
 1     12        0.0000000000       -2.0344439358
 1     13        0.9201511845       -2.3561944902
 1     14        1.5707963268        3.1415926536
 1     15        0.9201511845        2.3561944902
 1     16        0.0000000000       -2.0344439358
 1     17        0.9201511845       -2.3561944902
 1     18        1.5707963268        3.1415926536
 1     19        0.9201511845        2.3561944902
 1     20        0.0000000000       -2.0344439358
 1     21        0.9201511845       -2.3561944902
 1     22        1.5707963268        3.1415926536
 1     23        0.9201511845        2.3561944902
 1     24        0.0000000000       -2.0344439358
 1     25        0.9201511845       -2.3561944902
 1     26        1.5707963268        3.1415926536
 1     27        0.9201511845        2.3561944902
 1     28        0.0000000000       -2.0344439358
 1     29        0.9201511845       -2.3561944902
 1     30        1.5707963268        3.1415926536
 1     31        0.9201511845        2.3561944902
 1     32        0.0000000000       -2.0344439358

 2      0        0.0000000000       -1.5707963268
 2      1        1.5707963268       -1.5707963268
 2      2        3.1415926535        0.0000000000
 2      3        1.5707963268        1.5707963268
 2      4        0.0000000000       -1.5707963268
 2      5        1.5707963268       -1.5707963268
 2      6        3.1415926535        0.0000000000
 2      7        1.5707963268        1.5707963268
 2      8        0.0000000000       -1.5707963268
 2      9        1.5707963268       -1.5707963268
 2     10        3.1415926535        0.0000000000
 2     11        1.5707963268        1.5707963268
 2     12        0.0000000000       -1.5707963268
 2     13        1.5707963268       -1.5707963268
 2     14        3.1415926535        0.0000000000
 2     15        1.5707963268        1.5707963268
 2     16        0.0000000000       -1.5707963268
 2     17        1.5707963268       -1.5707963268
 2     18        3.1415926535        0.0000000000
 2     19        1.5707963268        1.5707963268
 2     20        0.0000000000       -1.5707963268
 2     21        1.5707963268       -1.5707963268
 2     22        3.1415926535        0.0000000000
 2     23        1.5707963268        1.5707963268
 2     24        0.0000000000       -1.5707963268
 2     25        1.5707963268       -1.5707963268
 2     26        3.1415926535        0.0000000000
 2     27        1.5707963268        1.5707963268
 2     28        0.0000000000       -1.5707963268
 2     29        1.5707963268       -1.5707963268
 2     30        3.1415926535        0.0000000000
 2     31        1.5707963268        1.5707963268
 2     32        0.0000000000       -1.5707963268

 3      0        0.0000000000       -1.1071487178
 3      1        0.9201511845       -0.7853981634
 3      2        1.5707963268        0.0000000000
 3      3        0.9201511845        0.7853981634
 3      4        0.0000000000       -1.1071487178
 3      5        0.9201511845       -0.7853981634
 3      6        1.5707963268        0.0000000000
 3      7        0.9201511845        0.7853981634
 3      8        0.0000000000       -1.1071487178
 3      9        0.9201511845       -0.7853981634
 3     10        1.5707963268        0.0000000000
 3     11        0.9201511845        0.7853981634
 3     12        0.0000000000       -1.1071487178
 3     13        0.9201511845       -0.7853981634
 3     14        1.5707963268        0.0000000000
 3     15        0.9201511845        0.7853981634
 3     16        0.0000000000       -1.1071487178
 3     17        0.9201511845       -0.7853981634
 3     18        1.5707963268        0.0000000000
 3     19        0.9201511845        0.7853981634
 3     20        0.0000000000       -1.1071487178
 3     21        0.9201511845       -0.7853981634
 3     22        1.5707963268        0.0000000000
 3     23        0.9201511845        0.7853981634
 3     24        0.0000000000       -1.1071487178
 3     25        0.9201511845       -0.7853981634
 3     26        1.5707963268        0.0000000000
 3     27        0.9201511845        0.7853981634
 3     28        0.0000000000       -1.1071487178
 3     29        0.9201511845       -0.7853981634
 3     30        1.5707963268        0.0000000000
